Year,Season,District,Crop,Area_Hectares,Production_Tonnes,Yield_KgPerHa,Rainfall_mm,Min_Temperature_C,Max_Temperature_C,Humidity_Percent,Soil_pH,Organic_Carbon_Percent,Nitrogen_KgPerHa,Phosphorus_KgPerHa,Potassium_KgPerHa,Soil_Type,Irrigation_Type,Pest_Incidence_Score,Urea_Applied_KgPerHa,DAP_Applied_KgPerHa,Potash_Applied_KgPerHa
2023,Rabi,Jalna,Safflower,1431,901,630,206.75,14.55,27.37,40.33,6.4,0.67,189.98,27.32,233.97,Laterite Soil,Irrigated,4,110.84,98.98,35.66
2023,Rabi,Kolhapur,Safflower,1052,710,675,112.53,13.58,27.17,53.99,7.39,0.73,316.91,26.6,181.72,Laterite Soil,Rainfed,2,98.7,31.54,74.41
2023,Rabi,Latur,Safflower,369,382,1037,114.41,17.61,25.43,48.24,7.79,0.73,270.02,29.55,131.35,Black Soil,Sprinkler,3,54.13,72.79,59.53
2023,Rabi,Mumbai City,Safflower,1721,1350,785,160.43,12.0,30.35,45.41,7.86,0.44,310.99,22.73,149.76,Black Soil,Rainfed,0,73.92,90.72,26.36
2023,Rabi,Nagpur,Safflower,227,184,812,232.98,12.77,27.19,43.48,6.13,0.4,325.09,10.34,230.86,Laterite Soil,Rainfed,2,115.64,31.39,42.64
2023,Rabi,Nanded,Safflower,871,696,800,133.33,13.01,25.42,44.74,6.62,0.65,274.0,20.51,272.74,Black Soil,Sprinkler,1,139.99,79.22,54.12
2023,Rabi,Nandurbar,Safflower,1592,1435,902,138.36,11.15,31.71,68.0,6.17,1.04,247.67,33.21,144.19,Black Soil,Drip,2,96.59,90.91,60.05
2023,Rabi,Nashik,Safflower,1576,1547,982,198.65,16.8,26.78,54.13,7.5,0.38,252.58,14.33,206.26,Laterite Soil,Rainfed,3,143.79,98.62,75.41
2023,Rabi,Osmanabad,Safflower,1488,1440,968,59.94,14.55,25.74,60.41,6.02,0.31,305.38,12.23,168.83,Alluvial Soil,Sprinkler,1,106.09,69.14,47.14
2023,Rabi,Parbhani,Safflower,598,415,694,81.59,11.45,26.43,47.27,6.51,0.71,251.91,19.27,265.17,Red Soil,Irrigated,4,149.92,60.48,24.41
2023,Rabi,Pune,Safflower,381,212,558,178.85,12.09,26.77,64.89,6.76,0.71,318.59,12.63,215.14,Red Soil,Rainfed,2,62.4,85.04,28.58
2023,Rabi,Raigad,Safflower,1263,846,670,179.28,11.84,25.53,46.53,7.56,0.79,188.02,10.48,177.22,Black Soil,Irrigated,1,50.55,82.44,68.62
2023,Rabi,Ratnagiri,Safflower,1095,984,899,93.82,14.99,31.69,61.02,6.25,0.66,333.07,29.03,143.54,Red Soil,Rainfed,2,139.31,58.04,42.4
2023,Rabi,Sangli,Safflower,1299,744,573,226.35,13.03,25.29,65.6,6.98,0.84,296.41,29.65,236.94,Laterite Soil,Rainfed,3,74.31,93.2,78.2
2023,Rabi,Satara,Safflower,1517,1248,823,73.48,11.71,26.49,48.79,6.19,0.51,334.25,36.71,170.61,Alluvial Soil,Rainfed,5,81.93,93.56,64.09
2023,Rabi,Solapur,Safflower,1184,645,545,171.05,17.04,30.7,68.93,7.24,0.53,155.02,16.69,228.04,Alluvial Soil,Rainfed,3,118.35,78.86,30.52
2023,Rabi,Thane,Safflower,1501,1068,712,62.21,15.25,25.14,45.82,6.58,1.1,177.55,38.13,250.47,Red Soil,Rainfed,5,80.38,71.1,20.99
2023,Rabi,Wardha,Safflower,212,176,831,252.5,13.32,26.24,62.84,7.52,1.2,306.19,14.36,171.61,Black Soil,Rainfed,0,102.67,96.11,55.36
2023,Rabi,Washim,Safflower,1016,1006,991,223.38,14.48,31.68,55.37,6.22,0.37,153.68,22.84,163.72,Laterite Soil,Drip,0,56.17,62.3,28.26
2023,Rabi,Yavatmal,Safflower,1305,702,538,118.0,15.63,31.44,67.86,7.04,0.58,334.15,33.6,213.94,Laterite Soil,Rainfed,2,130.7,81.22,56.94
2024,Kharif,Ahmednagar,Soybean,5701,10592,1858,711.19,22.82,34.92,79.41,7.61,0.55,258.26,13.71,254.72,Laterite Soil,Rainfed,1,81.11,45.51,61.21
2024,Kharif,Akola,Soybean,3387,5246,1549,456.15,22.08,33.14,73.59,7.26,1.15,204.24,29.98,125.61,Black Soil,Rainfed,1,105.5,30.43,43.78
2024,Kharif,Amravati,Soybean,5219,8120,1556,1191.38,24.24,37.88,76.19,6.18,0.38,311.42,17.11,129.76,Black Soil,Rainfed,1,110.02,77.71,54.59
2024,Kharif,Beed,Soybean,2389,3117,1305,646.78,21.3,31.95,60.76,7.92,0.84,171.61,27.76,157.16,Black Soil,Drip,3,92.41,94.92,63.46
2024,Kharif,Bhandara,Soybean,1908,3085,1617,1045.83,20.42,33.56,70.92,7.16,0.62,265.43,39.58,131.45,Laterite Soil,Rainfed,5,146.29,83.23,51.26
2024,Kharif,Buldhana,Soybean,5767,8535,1480,516.85,23.6,33.38,68.83,7.61,0.76,225.68,36.34,178.92,Laterite Soil,Rainfed,1,111.28,49.97,28.83
2024,Kharif,Chandrapur,Soybean,3636,3239,891,898.21,24.44,30.33,84.63,7.65,0.99,288.27,33.11,279.14,Laterite Soil,Rainfed,5,77.03,81.79,68.31
2024,Kharif,Dhule,Soybean,6199,8343,1346,873.17,23.69,33.52,80.17,7.94,0.45,227.11,35.87,148.27,Black Soil,Rainfed,0,109.77,40.3,44.24
2024,Kharif,Gadchiroli,Soybean,2239,2998,1339,815.93,21.95,36.28,78.01,7.3,1.17,266.35,17.45,123.96,Black Soil,Irrigated,0,52.58,93.64,38.12
2024,Kharif,Gondia,Soybean,2120,2090,986,857.59,23.45,37.0,82.21,7.86,1.03,179.36,32.43,250.33,Laterite Soil,Sprinkler,0,115.51,30.67,54.37
2024,Kharif,Hingoli,Soybean,2753,3240,1177,588.65,24.44,31.04,61.28,7.16,1.15,316.92,39.24,240.56,Black Soil,Sprinkler,2,82.32,99.35,66.9
2024,Kharif,Jalgaon,Soybean,2717,3684,1356,734.95,23.78,37.42,72.29,7.67,0.96,216.14,27.62,226.69,Black Soil,Rainfed,4,113.73,53.4,35.0
2024,Kharif,Jalna,Soybean,3528,4293,1217,427.71,21.34,31.52,73.48,6.91,0.59,316.71,25.15,134.64,Black Soil,Sprinkler,1,79.97,51.64,34.78
2024,Kharif,Kolhapur,Soybean,3851,4324,1123,750.32,21.47,36.82,71.41,7.17,0.7,166.25,27.85,187.01,Black Soil,Rainfed,5,70.85,84.67,22.28
2024,Kharif,Latur,Soybean,1921,3407,1774,437.8,21.76,34.58,72.7,6.09,1.18,341.22,33.21,128.86,Black Soil,Rainfed,2,68.34,68.17,48.68
2024,Kharif,Mumbai City,Soybean,2151,2914,1355,507.66,23.88,32.78,60.79,7.35,1.05,333.63,30.23,150.6,Red Soil,Sprinkler,1,133.18,90.46,24.8
2024,Kharif,Nagpur,Soybean,1555,2083,1340,1190.81,23.54,33.44,72.88,7.75,1.16,261.18,19.21,158.29,Black Soil,Rainfed,5,141.75,76.71,45.26
2024,Kharif,Nanded,Soybean,2573,3241,1260,832.63,22.0,35.94,74.11,7.59,0.6,290.4,38.3,164.79,Alluvial Soil,Rainfed,5,66.31,53.62,37.36
2024,Kharif,Nandurbar,Soybean,1101,1056,960,673.29,20.84,37.25,66.76,6.89,1.11,260.57,37.99,268.23,Black Soil,Rainfed,1,104.37,37.15,69.5
2024,Kharif,Nashik,Soybean,1983,2956,1491,445.99,21.01,31.19,60.12,7.08,0.47,276.58,25.05,226.86,Alluvial Soil,Rainfed,4,101.91,52.77,39.47
2024,Kharif,Osmanabad,Soybean,5015,5792,1155,471.78,20.83,30.15,66.66,6.61,1.2,348.34,15.61,154.09,Black Soil,Rainfed,3,68.55,83.59,73.61
2024,Kharif,Parbhani,Soybean,2979,4519,1517,981.45,21.74,33.92,75.38,7.66,0.89,223.09,22.54,128.07,Alluvial Soil,Rainfed,2,137.17,59.46,68.01
2024,Kharif,Pune,Soybean,1894,1647,870,729.58,20.14,31.2,72.81,7.15,0.43,301.12,21.19,267.3,Black Soil,Rainfed,2,106.78,57.07,41.36
2024,Kharif,Raigad,Soybean,4177,5384,1289,1014.61,24.25,36.26,63.73,6.67,0.49,158.56,32.18,188.54,Black Soil,Rainfed,5,50.19,87.25,49.57
2024,Kharif,Ratnagiri,Soybean,4832,6286,1301,533.1,21.3,35.26,83.64,7.23,0.32,280.14,38.34,177.38,Alluvial Soil,Irrigated,2,67.34,83.7,55.02
2024,Kharif,Sangli,Soybean,1333,1635,1227,676.18,23.83,35.02,60.09,6.76,0.56,193.58,17.55,270.78,Black Soil,Drip,2,96.06,82.01,32.81
2024,Kharif,Satara,Soybean,4300,3710,863,1189.76,23.49,32.57,63.78,6.79,0.5,248.83,33.46,225.62,Black Soil,Rainfed,1,114.41,65.51,58.05
2024,Kharif,Solapur,Soybean,1372,1945,1418,406.21,22.27,33.22,82.57,6.94,0.68,277.92,21.27,205.85,Alluvial Soil,Rainfed,1,68.37,91.51,51.58
2024,Kharif,Thane,Soybean,1711,1652,966,907.43,21.59,32.78,66.23,6.84,0.45,213.94,33.34,154.5,Alluvial Soil,Rainfed,4,144.31,61.97,53.42
2024,Kharif,Wardha,Soybean,4057,4608,1136,1070.06,20.28,31.98,84.09,6.16,1.04,280.4,27.95,213.07,Black Soil,Irrigated,1,104.01,50.73,60.04
2024,Kharif,Washim,Soybean,6124,7857,1283,443.74,22.34,33.8,74.25,6.4,1.08,343.06,26.47,160.98,Laterite Soil,Sprinkler,4,98.99,48.52,50.69
2024,Kharif,Yavatmal,Soybean,1442,1906,1322,594.23,23.38,33.26,72.83,7.64,0.89,242.48,38.62,154.32,Black Soil,Sprinkler,1,97.92,99.73,40.25
2024,Kharif,Ahmednagar,Groundnut,2700,5332,1975,571.63,24.86,32.46,70.92,7.0,1.19,163.78,30.9,177.91,Black Soil,Sprinkler,2,93.73,99.0,20.4
2024,Kharif,Akola,Groundnut,3088,5231,1694,419.46,22.94,37.88,83.68,7.66,0.4,348.81,28.29,155.67,Red Soil,Drip,2,141.64,94.41,20.81
2024,Kharif,Amravati,Groundnut,1112,2847,2561,1195.99,21.58,34.07,73.94,7.16,0.64,183.2,11.64,137.02,Alluvial Soil,Rainfed,1,76.48,72.94,64.67
2024,Kharif,Beed,Groundnut,905,1659,1834,1034.19,24.61,37.13,71.94,7.04,0.78,323.74,35.2,169.85,Black Soil,Rainfed,3,145.08,48.61,30.87
2024,Kharif,Bhandara,Groundnut,2230,3213,1441,859.42,22.04,36.79,70.39,6.89,0.83,174.63,14.7,246.44,Black Soil,Irrigated,2,101.23,85.53,58.4
2024,Kharif,Buldhana,Groundnut,3225,4660,1445,645.47,21.33,34.05,82.45,7.24,1.01,270.14,30.93,189.19,Alluvial Soil,Rainfed,4,97.16,38.77,74.3
2024,Kharif,Chandrapur,Groundnut,3658,8497,2323,604.9,22.76,34.08,65.95,6.23,0.49,169.47,18.27,279.57,Black Soil,Drip,3,60.58,60.2,36.64
2024,Kharif,Dhule,Groundnut,1448,2816,1945,993.93,20.01,30.7,80.05,7.7,0.61,341.67,19.05,262.45,Black Soil,Rainfed,5,97.51,72.82,23.24
2024,Kharif,Gadchiroli,Groundnut,566,1030,1821,1158.93,20.78,33.11,63.46,6.0,0.53,167.44,39.59,241.86,Black Soil,Rainfed,3,89.86,88.23,50.29
2024,Kharif,Gondia,Groundnut,1127,2361,2095,675.67,20.87,34.0,79.54,6.74,0.89,210.84,31.59,227.0,Red Soil,Irrigated,5,138.8,71.0,42.94
2024,Kharif,Hingoli,Groundnut,2538,4522,1782,1069.0,23.34,33.23,76.68,7.67,0.62,209.3,20.31,208.21,Black Soil,Irrigated,1,89.15,79.29,56.17
2024,Kharif,Jalgaon,Groundnut,1625,2856,1758,1162.59,20.32,30.23,64.38,7.86,0.85,235.22,25.38,252.74,Alluvial Soil,Irrigated,3,126.26,43.21,68.35
2024,Kharif,Jalna,Groundnut,881,1694,1923,1183.37,24.73,33.14,79.86,7.27,0.52,336.24,17.79,259.25,Red Soil,Irrigated,1,86.16,77.17,57.93
2024,Kharif,Kolhapur,Groundnut,1134,2401,2118,1127.92,24.84,34.65,62.58,7.15,0.84,307.84,11.45,194.61,Alluvial Soil,Sprinkler,5,82.16,86.28,26.05
2024,Kharif,Latur,Groundnut,1179,2599,2205,1116.63,23.77,36.68,79.53,7.96,0.98,192.05,33.75,171.53,Alluvial Soil,Rainfed,5,118.24,35.34,47.24
2024,Kharif,Mumbai City,Groundnut,699,1302,1864,843.13,21.72,30.36,64.14,7.2,0.76,301.52,35.05,183.55,Black Soil,Irrigated,3,66.87,42.54,46.82
2024,Kharif,Nagpur,Groundnut,2591,4863,1877,462.05,23.15,30.08,80.04,6.13,0.77,298.03,17.26,136.57,Black Soil,Drip,5,71.27,36.08,41.87
2024,Kharif,Nanded,Groundnut,3757,7427,1977,644.35,22.98,33.06,60.26,6.05,0.35,268.81,18.38,143.03,Alluvial Soil,Rainfed,0,70.65,80.1,24.97
2024,Kharif,Nandurbar,Groundnut,1412,2754,1951,923.95,22.46,36.83,82.5,7.56,1.15,345.89,17.54,149.39,Black Soil,Sprinkler,3,76.26,75.86,46.67
2024,Kharif,Nashik,Groundnut,2105,3610,1715,905.19,21.37,36.12,62.39,6.52,1.07,299.89,39.76,223.04,Black Soil,Rainfed,4,99.27,89.32,38.67
2024,Kharif,Osmanabad,Groundnut,3328,6512,1957,529.78,23.27,37.93,66.78,6.92,0.33,236.81,22.18,210.35,Black Soil,Rainfed,0,137.83,62.77,34.0
2024,Kharif,Parbhani,Groundnut,705,1393,1976,624.64,23.42,34.31,60.36,7.34,0.86,165.72,32.43,203.54,Black Soil,Rainfed,1,142.01,81.95,38.12
2024,Kharif,Pune,Groundnut,1546,3361,2174,659.61,22.6,36.44,72.47,6.6,1.1,161.02,33.91,245.5,Black Soil,Rainfed,2,76.61,91.84,43.32
2024,Kharif,Raigad,Groundnut,1337,2288,1712,900.14,24.3,33.88,76.14,6.11,1.11,215.44,28.97,266.57,Laterite Soil,Irrigated,0,58.66,55.79,53.82
2024,Kharif,Ratnagiri,Groundnut,1354,3019,2230,1129.55,21.82,34.72,77.2,7.66,0.48,264.0,32.21,151.86,Black Soil,Rainfed,2,71.28,32.0,35.94
2024,Kharif,Sangli,Groundnut,1274,3322,2608,670.52,20.06,37.9,72.26,7.57,1.03,229.5,26.24,206.39,Black Soil,Rainfed,0,62.01,54.23,31.16
2024,Kharif,Satara,Groundnut,3015,6126,2032,753.21,24.03,36.75,83.95,6.58,0.89,288.76,15.74,178.7,Black Soil,Sprinkler,5,97.28,48.49,74.96
2024,Kharif,Solapur,Groundnut,790,1178,1492,935.28,22.91,33.51,82.43,7.38,0.62,310.85,32.14,246.67,Red Soil,Rainfed,0,115.42,39.16,69.19
2024,Kharif,Thane,Groundnut,3028,6158,2034,807.97,21.17,37.3,79.75,6.04,1.15,339.71,20.66,121.6,Red Soil,Sprinkler,4,109.05,81.22,28.08
2024,Kharif,Wardha,Groundnut,646,1098,1701,594.63,21.28,37.61,78.25,6.27,0.38,318.56,34.07,227.36,Black Soil,Rainfed,4,50.59,32.52,48.71
2024,Kharif,Washim,Groundnut,2218,4872,2197,1093.04,23.79,30.46,61.68,7.1,0.68,205.12,33.78,140.58,Alluvial Soil,Rainfed,1,52.55,84.49,27.78
2024,Kharif,Yavatmal,Groundnut,1562,2041,1307,704.15,20.04,31.9,71.37,6.65,0.33,173.27,26.53,231.3,Black Soil,Irrigated,1,133.95,53.74,45.93
2024,Kharif,Ahmednagar,Sesame,1024,670,655,837.76,20.02,36.35,77.27,6.65,0.72,239.98,18.24,276.89,Red Soil,Drip,2,143.61,82.45,58.58
2024,Kharif,Akola,Sesame,685,432,631,992.69,24.67,30.36,79.38,6.27,1.01,327.74,35.84,224.46,Red Soil,Drip,4,72.13,76.53,47.14
2024,Kharif,Amravati,Sesame,183,85,467,699.34,23.98,32.86,83.03,6.23,1.14,287.91,20.33,121.1,Laterite Soil,Sprinkler,3,92.34,34.94,38.83
2024,Kharif,Beed,Sesame,887,482,544,442.15,20.61,36.61,83.65,6.62,0.31,214.54,21.49,241.77,Black Soil,Rainfed,3,104.24,72.32,70.19
2024,Kharif,Bhandara,Sesame,215,117,547,1041.49,20.27,37.47,65.29,6.98,0.37,262.34,24.92,185.64,Black Soil,Drip,5,113.3,70.06,61.7
2024,Kharif,Buldhana,Sesame,428,190,446,573.59,20.29,36.49,67.71,6.68,0.37,292.94,22.92,152.68,Red Soil,Sprinkler,4,92.43,50.71,75.18
2024,Kharif,Chandrapur,Sesame,837,400,479,1095.0,23.85,30.01,81.85,6.16,0.89,180.29,11.87,241.56,Black Soil,Rainfed,3,128.09,83.99,71.99
2024,Kharif,Dhule,Sesame,921,602,654,1173.45,21.95,34.45,77.48,7.18,0.65,274.82,29.5,213.59,Black Soil,Rainfed,0,124.74,72.42,50.17
2024,Kharif,Gadchiroli,Sesame,818,412,504,1114.0,23.77,34.52,74.95,6.64,0.46,176.13,15.46,269.43,Black Soil,Irrigated,4,110.77,37.0,48.29
2024,Kharif,Gondia,Sesame,450,240,535,1019.99,21.09,37.11,63.24,7.23,0.92,281.54,19.48,260.08,Laterite Soil,Rainfed,5,102.81,49.98,29.13
2024,Kharif,Hingoli,Sesame,600,237,396,668.58,22.38,36.66,68.21,6.62,1.13,165.81,26.55,200.68,Black Soil,Rainfed,5,52.43,33.23,70.14
2024,Kharif,Jalgaon,Sesame,286,123,433,959.51,22.79,30.25,77.09,6.41,0.58,297.28,33.14,175.33,Black Soil,Irrigated,2,63.58,38.13,74.69
2024,Kharif,Jalna,Sesame,567,356,629,592.82,21.99,30.89,64.44,7.0,1.16,265.54,22.25,158.83,Black Soil,Irrigated,3,120.92,47.22,26.41
2024,Kharif,Kolhapur,Sesame,192,125,652,838.21,21.56,31.33,80.08,6.08,0.63,167.48,32.09,178.48,Black Soil,Rainfed,5,149.45,89.59,78.45
2024,Kharif,Latur,Sesame,741,411,556,662.91,21.76,36.86,74.45,7.95,0.86,291.18,12.68,272.27,Red Soil,Rainfed,1,121.64,72.68,24.17
2024,Kharif,Mumbai City,Sesame,311,137,443,421.45,21.81,36.42,61.03,7.41,0.89,203.11,12.32,266.45,Black Soil,Rainfed,4,135.08,46.01,42.71
2024,Kharif,Nagpur,Sesame,766,310,405,679.09,24.56,30.67,76.17,6.85,1.13,335.71,33.56,135.76,Black Soil,Rainfed,4,110.83,80.84,41.95
2024,Kharif,Nanded,Sesame,352,211,602,1139.28,21.01,36.77,67.75,7.47,1.18,336.6,34.94,128.03,Red Soil,Drip,1,111.39,44.17,26.62
2024,Kharif,Nandurbar,Sesame,210,65,312,960.05,21.46,33.83,74.25,7.12,1.0,314.77,12.2,232.48,Black Soil,Drip,1,51.02,76.65,75.54
2024,Kharif,Nashik,Sesame,473,223,473,833.79,24.76,30.44,67.28,6.44,0.99,254.76,14.15,165.69,Red Soil,Sprinkler,5,65.68,64.79,38.61
2024,Kharif,Osmanabad,Sesame,339,158,469,745.95,24.8,35.22,81.27,6.26,0.98,270.37,19.25,141.82,Black Soil,Rainfed,3,111.94,49.16,65.52
2024,Kharif,Parbhani,Sesame,561,422,754,721.5,20.73,37.08,79.88,7.57,0.38,325.86,27.89,195.26,Alluvial Soil,Irrigated,2,143.15,56.73,29.73
2024,Kharif,Pune,Sesame,698,369,530,1031.58,22.77,36.51,75.56,7.31,0.33,167.72,31.75,242.05,Red Soil,Rainfed,1,68.48,49.34,42.45
2024,Kharif,Raigad,Sesame,277,123,447,541.66,24.92,33.95,62.73,7.34,0.97,250.04,29.39,147.63,Black Soil,Rainfed,2,81.08,58.36,66.95
2024,Kharif,Ratnagiri,Sesame,526,363,691,976.31,23.22,32.46,77.77,7.21,0.34,331.52,12.4,200.43,Red Soil,Drip,2,129.3,62.23,41.3
2024,Kharif,Sangli,Sesame,772,453,588,655.14,20.46,37.06,77.32,7.25,0.85,229.3,34.7,268.81,Black Soil,Rainfed,0,73.61,93.82,60.04
2024,Kharif,Satara,Sesame,422,237,563,787.04,22.38,33.76,75.58,6.74,1.02,207.21,18.99,214.2,Black Soil,Rainfed,2,58.27,58.13,73.25
2024,Kharif,Solapur,Sesame,422,262,623,878.75,20.95,36.33,70.84,6.94,1.2,206.45,21.82,228.23,Laterite Soil,Rainfed,1,141.83,59.6,37.2
2024,Kharif,Thane,Sesame,568,323,570,652.48,24.48,36.43,62.15,6.95,1.18,240.78,37.99,276.37,Black Soil,Sprinkler,3,92.48,33.61,27.64
2024,Kharif,Wardha,Sesame,761,399,525,895.37,21.24,36.61,61.54,7.91,0.34,198.22,23.93,240.97,Alluvial Soil,Rainfed,2,68.37,96.1,45.81
2024,Kharif,Washim,Sesame,200,100,503,504.0,21.22,30.24,84.57,6.47,0.63,204.99,11.19,161.8,Black Soil,Rainfed,5,103.88,38.84,75.77
2024,Kharif,Yavatmal,Sesame,369,139,379,1195.85,20.75,30.68,67.64,6.81,0.98,341.09,32.91,236.26,Alluvial Soil,Irrigated,2,96.15,65.25,38.29
2024,Rabi,Ahmednagar,Groundnut,1436,3601,2508,298.88,17.55,31.9,40.46,7.46,0.55,323.12,34.41,187.79,Black Soil,Rainfed,0,107.87,91.26,34.61
2024,Rabi,Akola,Groundnut,3516,8062,2293,236.99,11.63,31.54,55.8,6.18,0.66,270.33,20.58,231.87,Laterite Soil,Irrigated,2,83.84,67.33,75.28
2024,Rabi,Amravati,Groundnut,2573,4888,1900,137.77,11.02,31.92,53.8,6.85,0.88,221.42,31.47,264.77,Black Soil,Rainfed,1,111.29,64.67,60.07
2024,Rabi,Beed,Groundnut,2426,3917,1615,286.5,17.74,30.79,63.02,6.22,1.05,200.64,26.91,184.86,Black Soil,Rainfed,0,73.55,74.75,36.36
2024,Rabi,Bhandara,Groundnut,746,1906,2555,126.17,10.87,26.34,52.79,7.3,0.77,225.26,26.86,254.21,Laterite Soil,Irrigated,5,60.25,66.3,63.67
2024,Rabi,Buldhana,Groundnut,2562,3612,1410,139.32,12.36,28.69,56.74,7.73,1.0,210.5,37.94,258.94,Red Soil,Rainfed,3,111.02,80.54,40.72
2024,Rabi,Chandrapur,Groundnut,1948,4281,2198,200.5,15.08,29.2,61.66,6.27,1.1,158.5,29.22,218.48,Black Soil,Rainfed,4,105.78,98.37,58.56
2024,Rabi,Dhule,Groundnut,2461,3529,1434,218.78,12.7,29.23,46.17,6.9,0.76,232.56,15.94,193.85,Red Soil,Sprinkler,4,60.74,41.8,62.12
2024,Rabi,Gadchiroli,Groundnut,3332,6763,2030,121.75,13.09,25.65,50.28,7.95,1.15,300.05,37.22,153.79,Red Soil,Rainfed,4,82.48,90.64,49.07
2024,Rabi,Gondia,Groundnut,3427,5884,1717,137.72,10.28,29.81,48.18,7.77,1.11,294.52,15.45,134.29,Laterite Soil,Drip,0,98.89,65.62,54.81
2024,Rabi,Hingoli,Groundnut,1106,1660,1501,248.44,17.2,29.44,48.25,6.36,0.51,153.38,10.31,167.53,Alluvial Soil,Irrigated,3,74.31,45.59,68.36
2024,Rabi,Jalgaon,Groundnut,1032,2146,2080,249.11,16.08,29.49,60.27,7.72,0.92,170.27,29.37,147.2,Black Soil,Rainfed,1,57.09,72.4,48.67
2024,Rabi,Jalna,Groundnut,2137,4028,1885,214.81,11.61,25.6,46.88,6.68,0.6,249.71,25.16,195.43,Black Soil,Rainfed,4,116.58,66.15,71.7
2024,Rabi,Kolhapur,Groundnut,1688,2678,1587,289.46,10.27,31.82,59.7,6.81,0.79,232.02,27.2,144.32,Black Soil,Rainfed,5,129.22,70.39,44.93
2024,Rabi,Latur,Groundnut,3466,6647,1918,263.63,14.96,30.97,47.34,6.92,0.82,276.23,39.61,255.35,Black Soil,Rainfed,5,74.05,41.13,60.0
2024,Rabi,Mumbai City,Groundnut,1307,2357,1804,228.24,16.52,26.41,69.85,6.95,0.95,285.55,26.98,279.33,Black Soil,Rainfed,1,95.54,94.35,65.54
2024,Rabi,Nagpur,Groundnut,3178,4770,1501,67.73,12.61,26.29,63.59,7.44,0.75,327.17,15.42,192.31,Red Soil,Rainfed,2,115.63,94.85,55.5
2024,Rabi,Nanded,Groundnut,1970,4233,2149,257.75,14.27,26.11,58.43,7.36,0.38,212.89,10.16,170.63,Black Soil,Irrigated,0,126.82,91.03,77.83
2024,Rabi,Nandurbar,Groundnut,1042,2239,2149,90.48,15.56,30.12,64.04,7.64,0.7,330.7,39.43,276.49,Red Soil,Rainfed,1,79.98,53.36,32.95
2024,Rabi,Nashik,Groundnut,1870,2689,1438,272.54,14.66,28.17,57.05,7.79,0.47,343.13,29.99,256.86,Red Soil,Rainfed,5,106.34,75.81,27.94
2024,Rabi,Osmanabad,Groundnut,3222,6717,2085,279.88,14.57,26.61,59.52,7.49,0.8,318.52,27.77,135.36,Laterite Soil,Rainfed,2,94.99,70.97,42.82
2024,Rabi,Parbhani,Groundnut,1693,3905,2307,91.88,12.05,31.83,59.59,7.71,1.11,174.27,37.83,258.64,Black Soil,Sprinkler,2,126.57,76.77,77.44
2024,Rabi,Pune,Groundnut,1448,2858,1974,81.41,14.3,27.3,40.3,7.23,1.07,292.11,16.71,251.06,Black Soil,Rainfed,5,58.44,41.99,71.77
2024,Rabi,Raigad,Groundnut,2232,4376,1961,134.06,12.18,28.96,56.75,6.03,0.89,307.66,28.48,259.18,Black Soil,Rainfed,3,103.67,50.37,75.17
2024,Rabi,Ratnagiri,Groundnut,1845,3697,2004,237.6,16.0,28.66,48.28,7.17,1.14,160.33,18.01,165.6,Red Soil,Irrigated,5,106.08,46.64,57.02
2024,Rabi,Sangli,Groundnut,2753,6119,2223,107.69,16.78,28.14,43.98,7.8,0.93,183.66,17.4,163.02,Alluvial Soil,Drip,5,122.66,48.84,21.5
2024,Rabi,Satara,Groundnut,691,1154,1671,287.91,14.25,31.66,62.94,6.3,0.45,220.73,17.92,190.29,Red Soil,Rainfed,4,119.18,82.54,78.5
2024,Rabi,Solapur,Groundnut,2429,4471,1841,123.27,14.39,27.43,57.05,6.4,0.58,214.97,39.77,256.7,Laterite Soil,Rainfed,0,149.64,53.45,69.82
2024,Rabi,Thane,Groundnut,884,1499,1696,95.01,13.43,31.1,65.64,7.32,1.2,328.64,14.36,183.86,Black Soil,Rainfed,3,129.55,78.63,72.35
2024,Rabi,Wardha,Groundnut,2149,5164,2403,100.23,11.56,31.17,43.4,7.37,0.78,234.28,23.21,271.23,Laterite Soil,Drip,5,98.22,84.28,57.31
2024,Rabi,Washim,Groundnut,2439,5977,2451,137.4,10.7,26.08,55.4,7.76,0.87,192.97,18.9,276.16,Black Soil,Sprinkler,4,83.8,45.77,71.04
2024,Rabi,Yavatmal,Groundnut,2981,4310,1446,273.75,13.9,29.57,66.46,7.76,0.67,197.54,17.72,242.55,Alluvial Soil,Rainfed,2,127.73,46.97,22.86
2024,Rabi,Ahmednagar,Sunflower,2549,2798,1098,124.97,16.84,26.48,64.79,6.71,0.48,336.96,16.43,278.69,Black Soil,Rainfed,1,81.15,94.26,39.77
2024,Rabi,Akola,Sunflower,1516,1418,936,213.76,12.72,27.31,54.31,6.52,0.64,318.42,35.79,220.45,Red Soil,Rainfed,2,118.53,79.76,63.44
2024,Rabi,Amravati,Sunflower,708,887,1253,229.05,17.92,25.55,43.91,6.17,0.78,203.37,30.51,141.23,Black Soil,Rainfed,2,143.39,41.35,21.76
2024,Rabi,Beed,Sunflower,546,410,751,119.42,10.76,28.72,59.36,7.78,0.96,342.22,32.83,167.69,Red Soil,Rainfed,4,70.57,54.43,51.08
2024,Rabi,Bhandara,Sunflower,1913,1467,767,255.83,13.03,26.72,69.86,7.34,0.37,310.26,32.51,184.19,Black Soil,Rainfed,5,110.58,58.75,74.54
